payment_id,trip_id,payment_method,payment_date,amount,payment_status
1442,1442,debit card,2023/12/17 19:05:00,8.74,approved
1443,1443,paypal,2024/04/08 21:43:24,13.42,approved
1444,1444,apple pay,2023/09/27 11:24:12,34.40,approved
1445,1445,paypal,2023/02/09 09:57:48,33.01,approved
1446,1446,apple pay,2023/05/23 09:57:48,12.32,approved
1447,1447,debit card,2023/09/10 09:14:36,13.48,approved
1448,1448,google pay,2024/01/26 13:33:48,35.35,approved
1449,1449,apple pay,2024/05/19 16:41:00,17.11,approved
1450,1450,credit card,2024/01/30 15:00:12,0.00,cancelled
1451,1451,paypal,2024/02/03 17:24:12,26.57,pending
1452,1452,google pay,2023/03/11 15:14:36,44.93,pending
1453,1453,debit card,2023/09/02 09:00:12,36.44,approved
1454,1454,apple pay,2023/01/10 13:05:00,26.15,pending
1455,1455,google pay,2023/01/23 16:41:00,16.42,approved
1456,1456,google pay,2023/10/06 07:05:00,49.64,pending
1457,1457,google pay,2023/09/20 09:29:00,53.51,approved
1458,1458,apple pay,2023/06/21 14:17:00,16.55,approved
1459,1459,apple pay,2023/01/02 11:09:48,32.85,pending
1460,1460,google pay,2023/09/23 20:17:00,25.67,approved
1461,1461,apple pay,2023/01/07 15:43:24,17.73,approved
1462,1462,credit card,2023/05/20 19:05:00,36.57,approved
1463,1463,credit card,2023/08/11 12:07:24,14.21,approved
1464,1464,apple pay,2024/04/09 12:07:24,19.44,pending
1465,1465,credit card,2023/09/29 19:05:00,12.99,approved
1466,1466,apple pay,2023/01/17 12:21:48,20.20,approved
1467,1467,google pay,2023/02/08 20:31:24,24.00,pending
1468,1468,google pay,2023/01/20 09:43:24,25.73,approved
1469,1469,apple pay,2023/01/21 18:36:12,14.71,pending
1470,1470,google pay,2023/04/16 19:48:12,27.44,pending
1471,1471,google pay,2023/04/26 09:43:24,39.15,approved
1472,1472,paypal,2023/09/13 17:09:48,21.01,approved
1473,1473,google pay,2023/02/25 11:09:48,16.13,pending
1474,1474,debit card,2023/07/01 09:14:36,20.01,pending
1475,1475,debit card,2023/05/27 12:36:12,24.01,approved
1476,1476,credit card,2023/06/22 19:33:48,28.48,approved
1477,1477,credit card,2023/10/18 15:43:24,55.81,approved
1478,1478,apple pay,2023/09/02 07:19:24,0.00,cancelled
1479,1479,debit card,2024/01/27 08:02:36,0.00,cancelled
1480,1480,google pay,2023/09/15 18:36:12,48.74,approved
1481,1481,paypal,2023/01/08 08:17:00,34.64,approved
1482,1482,google pay,2024/04/21 14:02:36,30.35,pending
1483,1483,credit card,2023/09/17 19:48:12,16.05,approved
1484,1484,google pay,2024/03/21 21:29:00,21.34,approved
1485,1485,google pay,2023/12/27 09:00:12,36.39,approved
1486,1486,apple pay,2023/10/28 09:14:36,31.85,approved
1487,1487,credit card,2024/01/09 14:31:24,15.70,approved
1488,1488,paypal,2023/10/11 19:33:48,17.27,pending
1489,1489,apple pay,2024/03/18 09:43:24,12.31,pending
1490,1490,credit card,2024/01/01 08:17:00,25.75,approved
1491,1491,google pay,2023/07/10 20:31:24,42.78,approved
1492,1492,credit card,2023/05/02 21:00:12,14.18,pending
1493,1493,debit card,2023/01/06 12:07:24,27.41,pending
1494,1494,debit card,2023/01/10 22:41:00,49.79,pending
1495,1495,google pay,2024/02/20 07:19:24,26.62,pending
1496,1496,paypal,2023/07/21 08:02:36,38.18,approved
1497,1497,paypal,2023/12/06 11:38:36,24.87,approved
1498,1498,credit card,2023/11/04 10:26:36,17.46,approved
1499,1499,google pay,2023/06/16 18:36:12,32.82,pending
1500,1500,credit card,2023/12/27 17:09:48,25.03,approved
1501,1501,apple pay,2023/10/15 10:26:36,27.05,approved
1502,1502,paypal,2023/08/18 16:41:00,29.16,pending
1503,1503,paypal,2024/02/20 16:55:24,18.49,approved
1504,1504,debit card,2023/08/17 12:21:48,0.00,cancelled
1505,1505,google pay,2024/02/02 22:26:36,29.32,approved
1506,1506,credit card,2023/09/17 13:33:48,23.65,pending
1507,1507,google pay,2023/10/13 11:24:12,17.66,approved
1508,1508,debit card,2023/05/12 07:19:24,47.25,approved
1509,1509,apple pay,2023/03/21 17:24:12,27.42,pending
1510,1510,paypal,2023/08/14 19:19:24,57.02,pending
1511,1511,apple pay,2023/09/21 10:12:12,32.16,pending
1512,1512,apple pay,2023/01/05 09:14:36,23.62,pending
1513,1513,apple pay,2024/02/18 08:17:00,33.88,approved
1514,1514,apple pay,2023/07/07 21:00:12,7.51,approved
1515,1515,google pay,2023/11/13 22:26:36,21.36,approved
1516,1516,paypal,2023/05/24 11:09:48,17.66,approved
1517,1517,paypal,2023/10/16 20:17:00,40.04,approved
1518,1518,apple pay,2024/01/06 19:48:12,30.21,approved
1519,1519,debit card,2023/08/04 15:14:36,41.96,approved
1520,1520,paypal,2024/04/25 07:05:00,35.44,approved
1521,1521,paypal,2024/04/21 10:12:12,10.70,approved
1522,1522,apple pay,2024/03/22 16:26:36,20.03,approved
1523,1523,credit card,2023/03/12 21:00:12,17.53,approved
1524,1524,paypal,2023/03/17 20:45:48,8.63,approved
1525,1525,apple pay,2023/08/10 15:43:24,8.70,approved
1526,1526,credit card,2023/05/12 19:48:12,16.15,approved
1527,1527,apple pay,2023/01/06 19:19:24,48.44,approved
1528,1528,apple pay,2023/02/19 08:17:00,14.91,approved
1529,1529,credit card,2023/07/31 09:43:24,18.71,approved
1530,1530,apple pay,2023/07/16 16:26:36,17.46,approved
1531,1531,google pay,2024/02/01 16:26:36,52.17,approved
1532,1532,apple pay,2024/03/30 09:14:36,28.32,approved
1533,1533,credit card,2024/05/21 16:26:36,8.04,approved
1534,1534,apple pay,2024/05/20 18:36:12,15.04,approved
1535,1535,apple pay,2024/05/22 09:29:00,40.03,approved
1536,1536,paypal,2024/04/22 09:00:12,20.92,approved
1537,1537,apple pay,2023/12/01 15:57:48,31.86,approved
1538,1538,paypal,2023/07/28 15:57:48,24.96,approved
1539,1539,google pay,2024/05/20 09:43:24,32.00,approved
1540,1540,apple pay,2023/02/18 22:26:36,13.84,approved
1541,1541,google pay,2023/12/06 14:31:24,12.42,approved
1542,1542,credit card,2023/01/24 13:48:12,0.00,cancelled
1543,1543,apple pay,2023/06/04 16:41:00,15.40,approved
1544,1544,credit card,2023/12/15 07:33:48,12.45,pending
1545,1545,paypal,2023/03/03 15:43:24,37.27,approved
1546,1546,credit card,2023/12/11 14:31:24,54.75,pending
1547,1547,apple pay,2023/12/09 13:05:00,23.16,approved
1548,1548,google pay,2024/01/11 18:21:48,17.04,approved
1549,1549,paypal,2023/04/07 20:17:00,29.17,pending
1550,1550,google pay,2024/02/24 19:33:48,8.07,approved
1551,1551,debit card,2024/02/17 20:17:00,30.64,pending
1552,1552,debit card,2023/10/22 08:45:48,19.89,pending
1553,1553,paypal,2024/04/18 20:45:48,24.72,approved
1554,1554,credit card,2024/02/29 16:55:24,25.43,pending
1555,1555,apple pay,2023/09/19 18:07:24,19.34,approved
1556,1556,debit card,2023/12/26 13:48:12,31.98,approved
1557,1557,apple pay,2023/05/01 13:19:24,37.29,approved
1558,1558,apple pay,2023/04/23 14:02:36,37.48,approved
1559,1559,credit card,2023/11/01 10:55:24,35.48,approved
1560,1560,apple pay,2023/01/29 19:48:12,15.81,approved
1561,1561,google pay,2024/02/12 09:57:48,42.96,approved
1562,1562,google pay,2023/07/03 22:12:12,20.01,approved
1563,1563,debit card,2024/04/26 09:14:36,38.28,approved
1564,1564,debit card,2024/03/28 07:05:00,13.63,approved
1565,1565,debit card,2024/03/08 15:14:36,20.04,approved
1566,1566,paypal,2024/05/24 14:02:36,36.55,approved
1567,1567,apple pay,2024/03/09 09:00:12,7.10,approved
1568,1568,credit card,2023/05/18 09:14:36,34.70,approved
1569,1569,apple pay,2023/05/07 16:55:24,31.82,approved
1570,1570,apple pay,2023/11/06 09:57:48,15.11,approved
1571,1571,credit card,2023/03/19 12:07:24,11.05,approved
1572,1572,google pay,2023/01/23 15:57:48,20.69,approved
1573,1573,google pay,2023/01/19 08:17:00,19.71,approved
1574,1574,debit card,2023/02/13 21:00:12,11.34,approved
1575,1575,credit card,2023/01/14 10:41:00,44.81,approved
1576,1576,google pay,2023/03/21 07:33:48,33.18,approved
1577,1577,credit card,2024/01/13 13:05:00,30.16,approved
1578,1578,credit card,2024/03/03 21:00:12,26.63,approved
1579,1579,paypal,2023/12/19 22:26:36,28.44,approved
1580,1580,paypal,2023/03/09 08:17:00,22.82,approved
1581,1581,google pay,2023/07/23 14:45:48,48.52,approved
1582,1582,debit card,2023/11/11 11:09:48,0.00,cancelled
1583,1583,apple pay,2024/04/05 18:36:12,26.72,approved
1584,1584,google pay,2023/10/24 11:53:00,6.49,approved
1585,1585,credit card,2023/04/29 08:02:36,12.22,approved
1586,1586,apple pay,2023/08/15 10:12:12,42.89,pending
1587,1587,google pay,2023/04/04 07:05:00,12.42,pending
1588,1588,paypal,2023/10/25 15:14:36,47.31,approved
1589,1589,debit card,2023/04/30 21:00:12,28.08,pending
1590,1590,apple pay,2023/01/09 09:29:00,11.44,approved
1591,1591,google pay,2024/04/15 18:50:36,10.49,approved
1592,1592,credit card,2023/01/23 07:48:12,56.85,approved
1593,1593,paypal,2023/02/24 13:48:12,42.61,approved
1594,1594,debit card,2023/05/26 16:41:00,26.06,approved
1595,1595,apple pay,2023/10/28 10:41:00,18.53,approved
1596,1596,apple pay,2023/04/11 10:12:12,36.55,approved
1597,1597,paypal,2024/03/13 14:45:48,0.00,cancelled
1598,1598,credit card,2023/02/21 15:14:36,25.55,approved
1599,1599,paypal,2024/03/13 16:55:24,22.67,approved
1600,1600,debit card,2023/01/13 11:09:48,13.27,approved
1601,1601,google pay,2024/01/07 17:38:36,11.07,pending
1602,1602,paypal,2023/10/14 15:43:24,7.55,approved
1603,1603,google pay,2023/11/03 16:26:36,6.50,approved
1604,1604,google pay,2023/10/21 09:14:36,9.25,approved
1605,1605,debit card,2023/04/22 13:05:00,13.84,pending
1606,1606,debit card,2023/05/23 14:17:00,15.02,approved
1607,1607,debit card,2023/04/09 09:57:48,36.35,pending
1608,1608,apple pay,2023/04/28 13:48:12,28.44,approved
1609,1609,paypal,2023/10/09 13:19:24,23.04,pending
1610,1610,credit card,2023/10/17 17:24:12,26.34,approved
1611,1611,google pay,2023/05/16 20:31:24,16.72,pending
1612,1612,google pay,2024/05/11 17:38:36,22.27,approved
1613,1613,google pay,2023/03/11 12:21:48,14.33,approved
1614,1614,google pay,2024/01/26 09:29:00,32.09,approved
1615,1615,paypal,2023/12/13 19:05:00,13.92,pending
1616,1616,paypal,2023/11/15 11:09:48,39.01,approved
1617,1617,debit card,2023/02/24 21:00:12,24.54,approved
1618,1618,paypal,2023/04/04 14:45:48,7.08,approved
1619,1619,paypal,2023/10/31 09:43:24,16.88,approved
1620,1620,debit card,2023/12/15 12:07:24,40.28,approved
1621,1621,google pay,2024/04/14 17:09:48,19.92,approved
1622,1622,apple pay,2024/04/26 15:57:48,0.00,cancelled
1623,1623,apple pay,2023/10/05 22:26:36,24.63,approved
1624,1624,paypal,2023/05/02 10:55:24,38.82,pending
1625,1625,apple pay,2024/04/19 20:31:24,15.42,approved
1626,1626,apple pay,2023/08/22 14:17:00,8.85,approved
1627,1627,apple pay,2023/08/05 14:17:00,42.66,approved
1628,1628,debit card,2023/01/13 14:31:24,11.37,pending
1629,1629,credit card,2023/07/02 12:07:24,49.67,approved
1630,1630,apple pay,2023/07/09 09:00:12,6.91,approved
1631,1631,credit card,2024/04/10 09:14:36,53.49,approved
1632,1632,apple pay,2023/11/30 14:45:48,18.21,pending
1633,1633,apple pay,2023/12/20 19:33:48,37.39,approved
1634,1634,credit card,2023/05/11 16:26:36,31.03,approved
1635,1635,paypal,2023/11/17 20:02:36,18.38,approved
1636,1636,apple pay,2023/09/15 15:14:36,13.29,pending
1637,1637,credit card,2024/04/16 12:50:36,27.29,pending
1638,1638,paypal,2023/10/15 11:24:12,19.71,pending
1639,1639,google pay,2023/09/24 21:00:12,31.88,pending
1640,1640,credit card,2024/04/19 18:50:36,0.00,cancelled
1641,1641,paypal,2023/07/24 16:12:12,55.68,approved
1642,1642,paypal,2023/06/29 13:48:12,34.88,pending
1643,1643,debit card,2024/02/22 22:41:00,33.21,approved
1644,1644,debit card,2023/11/14 07:05:00,11.24,approved
1645,1645,apple pay,2024/01/22 08:17:00,13.51,approved
1646,1646,google pay,2023/09/12 21:14:36,28.50,pending
1647,1647,google pay,2024/04/12 20:02:36,15.52,approved
1648,1648,google pay,2023/02/23 14:02:36,37.64,approved
1649,1649,apple pay,2023/01/20 16:26:36,18.52,approved
1650,1650,paypal,2023/09/11 22:12:12,23.29,approved
1651,1651,debit card,2024/04/06 11:24:12,40.09,approved
1652,1652,google pay,2023/10/20 15:57:48,15.46,approved
1653,1653,google pay,2023/12/10 09:29:00,15.63,approved
1654,1654,paypal,2023/11/01 13:48:12,24.83,approved
1655,1655,debit card,2023/03/25 18:21:48,36.79,approved
1656,1656,apple pay,2023/09/20 22:12:12,52.05,approved
1657,1657,google pay,2023/03/06 13:05:00,15.98,approved
1658,1658,apple pay,2023/11/15 09:43:24,15.81,approved
1659,1659,debit card,2023/01/15 08:45:48,7.63,approved
1660,1660,debit card,2023/02/18 21:29:00,6.31,approved
1661,1661,paypal,2023/11/21 16:26:36,34.29,approved
1662,1662,credit card,2024/05/08 13:33:48,19.38,approved
1663,1663,credit card,2023/03/10 08:31:24,56.80,approved
1664,1664,google pay,2024/02/19 14:45:48,46.23,approved
1665,1665,debit card,2024/01/05 07:05:00,16.44,pending
1666,1666,paypal,2023/09/21 21:14:36,0.00,cancelled
1667,1667,google pay,2023/03/06 14:17:00,10.54,approved
1668,1668,google pay,2023/01/21 19:48:12,7.15,approved
1669,1669,google pay,2024/04/12 17:24:12,35.57,approved
1670,1670,paypal,2023/05/07 16:26:36,19.58,approved
1671,1671,credit card,2023/01/29 17:38:36,10.02,approved
1672,1672,google pay,2024/04/17 12:50:36,23.51,approved
1673,1673,credit card,2024/01/19 08:31:24,13.57,approved
1674,1674,google pay,2024/03/27 09:14:36,26.96,approved
1675,1675,apple pay,2023/12/29 15:14:36,20.28,approved
1676,1676,debit card,2024/04/19 11:38:36,27.52,approved
1677,1677,apple pay,2023/12/04 13:33:48,39.02,approved
1678,1678,google pay,2023/12/07 20:45:48,12.35,approved
1679,1679,debit card,2024/01/08 11:53:00,42.09,approved
1680,1680,paypal,2024/02/11 17:53:00,12.60,approved
1681,1681,credit card,2023/09/13 15:57:48,33.91,approved
1682,1682,google pay,2023/07/04 14:45:48,30.43,approved
1683,1683,debit card,2023/02/09 09:14:36,8.69,approved
1684,1684,debit card,2024/02/09 12:21:48,27.33,approved
1685,1685,paypal,2023/11/27 13:19:24,38.94,approved
1686,1686,debit card,2023/03/10 16:26:36,51.24,approved
1687,1687,credit card,2023/09/17 17:53:00,33.02,approved
1688,1688,apple pay,2023/10/29 18:50:36,25.54,approved
1689,1689,google pay,2024/03/17 16:12:12,49.88,approved
1690,1690,google pay,2023/08/30 21:43:24,0.00,cancelled
1691,1691,apple pay,2023/02/19 18:36:12,12.26,pending
1692,1692,paypal,2023/03/07 07:19:24,43.74,pending
1693,1693,google pay,2023/03/03 15:14:36,43.68,approved
1694,1694,apple pay,2023/01/19 14:02:36,30.31,approved
1695,1695,debit card,2024/02/01 18:50:36,16.62,approved
1696,1696,paypal,2023/08/18 20:45:48,16.23,approved
1697,1697,paypal,2023/02/18 12:21:48,12.73,approved
1698,1698,paypal,2024/01/30 16:55:24,9.42,approved
1699,1699,apple pay,2023/06/06 18:50:36,15.60,approved
1700,1700,paypal,2023/03/20 22:41:00,44.87,approved
1701,1701,credit card,2023/02/28 19:48:12,9.86,approved
1702,1702,paypal,2023/02/21 07:05:00,40.02,approved
1703,1703,paypal,2023/07/02 10:41:00,26.61,approved
1704,1704,apple pay,2023/03/17 12:21:48,57.00,approved
1705,1705,paypal,2023/11/06 10:55:24,6.21,approved
1706,1706,google pay,2023/04/04 18:07:24,53.31,approved
1707,1707,google pay,2023/05/29 13:19:24,12.75,approved
1708,1708,apple pay,2023/05/11 20:31:24,22.81,approved
1709,1709,google pay,2024/04/03 10:41:00,20.27,approved
1710,1710,apple pay,2023/09/21 19:33:48,49.73,approved
1711,1711,credit card,2023/10/04 19:05:00,31.83,approved
1712,1712,google pay,2023/01/24 21:00:12,22.98,approved
1713,1713,apple pay,2023/11/27 18:36:12,0.00,cancelled
1714,1714,credit card,2023/01/16 08:02:36,16.13,pending
1715,1715,credit card,2024/02/08 07:19:24,27.14,pending
1716,1716,credit card,2023/03/23 17:09:48,49.65,pending
1717,1717,google pay,2024/05/11 11:09:48,23.68,approved
1718,1718,google pay,2023/08/30 20:45:48,23.68,approved
1719,1719,google pay,2024/04/23 15:14:36,22.90,approved
1720,1720,paypal,2023/11/01 21:14:36,8.92,approved
1721,1721,credit card,2024/01/24 15:14:36,17.22,approved
1722,1722,credit card,2023/07/30 07:48:12,20.04,approved
1723,1723,credit card,2024/05/15 09:00:12,42.04,approved
1724,1724,credit card,2023/12/06 13:33:48,24.62,approved
1725,1725,credit card,2024/04/21 20:45:48,26.78,approved
1726,1726,credit card,2023/01/10 21:00:12,25.46,approved
1727,1727,apple pay,2023/04/13 07:33:48,20.29,approved
1728,1728,paypal,2023/09/01 11:38:36,40.20,approved
1729,1729,apple pay,2023/09/01 18:07:24,51.08,approved
1730,1730,paypal,2023/04/02 17:24:12,25.48,approved
1731,1731,debit card,2024/05/07 12:07:24,23.08,approved
1732,1732,google pay,2024/04/19 19:05:00,23.02,approved
1733,1733,google pay,2023/03/01 14:17:00,41.37,approved
1734,1734,google pay,2023/03/01 15:14:36,54.84,approved
1735,1735,google pay,2024/03/21 13:19:24,8.64,approved
1736,1736,google pay,2023/07/25 21:00:12,11.91,approved
1737,1737,debit card,2023/04/03 22:26:36,16.49,approved
1738,1738,credit card,2023/02/07 20:31:24,20.33,approved
1739,1739,paypal,2023/07/23 15:14:36,53.52,approved
1740,1740,paypal,2023/01/06 12:50:36,42.45,approved
1741,1741,debit card,2023/07/11 09:00:12,11.46,approved
1742,1742,credit card,2023/02/25 16:12:12,22.04,approved
1743,1743,apple pay,2024/02/23 18:50:36,16.06,approved
1744,1744,paypal,2023/11/27 09:43:24,9.87,approved
1745,1745,google pay,2023/01/14 17:38:36,14.61,approved
1746,1746,paypal,2023/12/13 07:33:48,14.61,approved
1747,1747,debit card,2023/08/16 06:50:36,30.78,approved
1748,1748,apple pay,2023/07/08 21:29:00,53.27,approved
1749,1749,debit card,2023/10/12 07:48:12,14.09,approved
1750,1750,apple pay,2024/05/14 08:31:24,37.74,approved
1751,1751,debit card,2023/05/18 06:50:36,27.58,approved
1752,1752,apple pay,2023/12/25 11:53:00,29.19,approved
1753,1753,google pay,2023/05/07 15:29:00,27.68,approved
1754,1754,credit card,2023/09/16 16:41:00,56.89,approved
1755,1755,debit card,2023/01/21 15:57:48,17.53,approved
1756,1756,debit card,2023/06/03 09:14:36,10.48,approved
1757,1757,google pay,2023/03/24 19:33:48,24.90,approved
1758,1758,debit card,2023/07/04 09:29:00,23.68,approved
1759,1759,google pay,2023/11/30 17:38:36,40.87,approved
1760,1760,paypal,2023/11/23 19:05:00,23.89,approved
1761,1761,paypal,2024/04/20 19:33:48,39.16,approved
1762,1762,apple pay,2023/09/13 08:17:00,23.17,approved
1763,1763,paypal,2023/10/24 10:41:00,52.13,approved
1764,1764,credit card,2023/05/10 08:17:00,39.03,approved
1765,1765,apple pay,2023/06/01 10:55:24,16.20,approved
1766,1766,credit card,2024/01/14 20:31:24,52.08,approved
1767,1767,credit card,2023/02/28 15:43:24,39.02,approved
1768,1768,apple pay,2023/07/31 12:07:24,18.66,approved
1769,1769,apple pay,2023/07/11 19:48:12,16.84,approved
1770,1770,apple pay,2023/11/30 14:17:00,28.03,approved
1771,1771,debit card,2023/02/05 20:17:00,36.85,approved
1772,1772,apple pay,2023/07/08 18:07:24,36.58,approved
1773,1773,google pay,2023/09/20 21:29:00,35.79,approved
1774,1774,paypal,2023/03/11 09:57:48,29.44,approved
1775,1775,google pay,2024/01/25 07:48:12,37.62,approved
1776,1776,paypal,2023/03/10 17:24:12,18.61,approved
1777,1777,google pay,2024/04/10 11:09:48,38.00,approved
1778,1778,google pay,2023/11/10 11:53:00,56.86,approved
1779,1779,debit card,2023/02/20 09:00:12,22.60,approved
1780,1780,google pay,2024/04/01 10:26:36,34.32,approved
1781,1781,google pay,2023/06/01 21:00:12,15.81,approved
1782,1782,apple pay,2024/03/18 21:00:12,10.06,approved
1783,1783,debit card,2023/05/25 07:19:24,43.83,approved
1784,1784,apple pay,2023/02/14 13:33:48,33.94,approved
1785,1785,debit card,2023/03/25 12:50:36,28.44,approved
1786,1786,paypal,2024/03/08 13:05:00,41.41,approved
1787,1787,apple pay,2023/01/20 21:00:12,42.46,approved
1788,1788,apple pay,2023/12/26 15:57:48,16.00,approved
1789,1789,paypal,2024/04/05 12:21:48,24.89,approved
1790,1790,google pay,2023/09/05 09:43:24,20.29,approved
1791,1791,credit card,2024/03/27 10:55:24,23.80,approved
1792,1792,apple pay,2024/05/07 21:57:48,39.18,approved
1793,1793,apple pay,2023/03/15 22:26:36,29.62,approved
1794,1794,credit card,2023/07/08 13:05:00,13.78,approved
1795,1795,credit card,2023/11/19 14:45:48,27.49,approved
1796,1796,credit card,2023/04/10 20:31:24,35.48,approved
1797,1797,credit card,2024/01/21 18:07:24,32.15,approved
1798,1798,debit card,2023/06/30 07:05:00,25.53,approved
1799,1799,credit card,2023/05/19 15:57:48,19.69,approved
